AQUARESP VERSION 3  - Data file  -  it's Aquatic Respiration!!  KISS (Keep It Simple!!)
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1659316173
Flush time ,s: 180
Wait time, s: 5
Measurement time, s: 240
Mass of fish, kg: .02880
Volume respirometer, L: 1.5
Real volume (vresp - vfish) (neutrally bouyant), L: 1.4712
Salinity: 35
Temperature: 30.0
Oxygen solubilty, mg O2 / L: 6.16686676353

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2;SLOPE;Intercept;Pearson R;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;
2022-08-01 13:24:12;1.83944444444;1659324492;269.279198908;-0.0237441436958;98.9133335297;-0.999493183957;0.998986624777;6.93222415253e-312;5.25625762608e-05;240;96.0705119617;96.134;93.229;98.785;5.556;6.16686676353;51.0833333333;1.83944444444;110.366666667;6622;0.0766435185185;
2022-08-01 13:31:17;1.9575;1659324917;254.507918858;-0.0224416613744;98.8144342574;-0.999098406685;0.99819762624;5.29371988231e-286;6.62802280208e-05;240;96.138722488;96.22;93.406;98.671;5.265;6.16686676353;51.0833333333;1.9575;117.45;7047;0.0815625;
2022-08-01 13:38:22;2.07555555556;1659325342;312.460240242;-0.0275517042298;99.1048222272;-0.998775241989;0.997551984011;3.0636023842e-272;9.48642661751e-05;240;95.798354067;95.771;92.638;98.775;6.137;6.16686676353;51.0833333333;2.07555555556;124.533333333;7472;0.0864814814815;
2022-08-01 13:45:27;2.19361111111;1659325767;269.530498593;-0.0237663024658;98.8085699841;-0.998604727591;0.997211401967;2.19519612245e-266;8.73525902952e-05;240;95.9547942584;95.894;93.043;98.855;5.812;6.16686676353;51.0833333333;2.19361111111;131.616666667;7897;0.091400462963;
2022-08-01 13:52:32;2.31166666667;1659326192;276.579711586;-0.0243878786103;99.0789290985;-0.998926563923;0.997854280111;1.68439204723e-279;7.8414306941e-05;240;96.1540095238;96.092;93.237;98.853;5.616;6.16686676353;51.0833333333;2.31166666667;138.7;8322;0.0963194444444;
2022-08-01 13:59:37;2.43;1659326617;277.642991493;-0.0244816350943;98.9764834859;-0.998866807266;0.997734898658;9.8966575844e-276;8.10758451811e-05;240;96.0587177033;96.088;93.17;98.993;5.823;6.16686676353;51.0833333333;2.43;145.8;8748;0.10125;
2022-08-01 14:06:42;2.54805555556;1659327042;249.941208935;-0.0220389840898;98.8760455707;-0.999434402336;0.998869124573;5.91700774695e-307;5.15417888785e-05;240;96.2400143541;96.221;93.585;98.86;5.275;6.16686676353;51.0833333333;2.54805555556;152.883333333;9173;0.106168981481;
2022-08-01 14:13:47;2.66611111111;1659327467;275.109598796;-0.0242582489564;98.7050386964;-0.999325042708;0.998650540983;1.90232883708e-300;6.1830229751e-05;240;95.7975142857;95.8065;92.857;98.661;5.804;6.16686676353;51.0833333333;2.66611111111;159.966666667;9598;0.111087962963;
2022-08-01 14:20:52;2.78416666667;1659327892;227.428411584;-0.0200538805339;98.6943935838;-0.995771590444;0.991561060335;1.30631748085e-216;0.000128587117212;240;96.2969473684;96.274;93.815;98.935;5.12;6.16686676353;51.0833333333;2.78416666667;167.05;10023;0.116006944444;
2022-08-01 14:27:57;2.90222222222;1659328317;258.9836821;-0.0228363192834;98.9298278369;-0.999164456168;0.99832961047;2.02035649702e-289;6.49251313711e-05;240;96.1968995215;96.146;93.496;98.859;5.363;6.16686676353;51.0833333333;2.90222222222;174.133333333;10448;0.120925925926;
2022-08-01 14:35:02;3.02027777778;1659328742;234.559151352;-0.0206826454381;98.9017729074;-0.998981042363;0.997963123001;1.66619605788e-280;6.49450520895e-05;240;96.4232200957;96.471;93.763;98.814;5.051;6.16686676353;51.0833333333;3.02027777778;181.216666667;10873;0.125844907407;
2022-08-01 14:42:08;3.13833333333;1659329167;195.79242988;-0.0172643249404;99.0862910242;-0.998515665247;0.997033533743;1.32083489102e-263;6.54529540995e-05;240;97.0200239234;97.05;94.864;98.969;4.105;6.16686676353;51.0833333333;3.13833333333;188.3;11298;0.130763888889;
2022-08-01 14:49:13;3.25638888889;1659329593;226.860439999;-0.0200037986895;98.9155052209;-0.994754680956;0.989536875284;6.03458656821e-207;0.000142969043656;240;96.5321818182;96.298;94.289;98.996;4.707;6.16686676353;51.0833333333;3.25638888889;195.383333333;11723;0.13568287037;
2022-08-01 14:56:18;3.37444444444;1659330018;218.942069471;-0.0193055831259;98.9482279263;-0.99821079161;0.996424784487;5.43724541976e-254;8.05708909765e-05;240;96.6373125;96.458;94.403;98.973;4.57;6.16686676353;51.0833333333;3.37444444444;202.466666667;12148;0.140601851852;
2022-08-01 15:03:23;3.4925;1659330443;246.068347756;-0.0216974880786;99.1610837918;-0.997613694951;0.995233084353;2.76717008646e-242;0.000104371185585;240;96.5702583732;96.606;93.8;98.872;5.072;6.16686676353;51.0833333333;3.4925;209.55;12573;0.145520833333;
2022-08-01 15:10:28;3.61055555556;1659330868;230.330184608;-0.0203097492231;99.1940466451;-0.997560503149;0.995126957443;3.88106536968e-240;9.90220258749e-05;240;96.7652740385;96.8555;94.392;98.921;4.529;6.16686676353;51.0833333333;3.61055555556;216.633333333;12998;0.150439814815;
2022-08-01 15:17:33;3.72861111111;1659331293;224.616069205;-0.0198058975413;99.0162970559;-0.998845776702;0.997692885636;6.63103582103e-275;6.61980930737e-05;240;96.6528564593;96.62;94.184;98.932;4.748;6.16686676353;51.0833333333;3.72861111111;223.716666667;13423;0.155358796296;
2022-08-01 15:24:38;3.84694444444;1659331718;216.832233695;-0.0191195448279;99.0832126609;-0.999019740278;0.998040441465;3.03549954443e-282;5.88840166615e-05;240;96.7932583732;96.792;94.425;98.984;4.559;6.16686676353;51.0833333333;3.84694444444;230.816666667;13849;0.160289351852;
